hisse,fark,adet2,tks2,kurum,donem,yukleme
INVES,42,151107,37480000,TERA,2026_02,2026-04-18 13:53
KSTUR,41,62,3952560,TERA,2026_02,2026-04-18 13:53
INGRM,30,149,14969536,TERA,2026_02,2026-04-18 13:53
QNBFK,29,935,843137646,TERA,2026_02,2026-04-18 13:53
FMIZP,17,878,3497641,TERA,2026_02,2026-04-18 13:53
KONYA,10,59,1646416,TERA,2026_02,2026-04-18 13:53
POLTK,10,33,1125000,TERA,2026_02,2026-04-18 13:53
BASGZ,4,135859,174999999,TERA,2026_02,2026-04-18 13:53
TLMAN,1,363,10300000,TERA,2026_02,2026-04-18 13:53
CMBTN,1,268,1023000,TERA,2026_02,2026-04-18 13:53
GOODY,0,12,132804473,TERA,2026_02,2026-04-18 13:53
ENSRI,0,15,236333503,TERA,2026_02,2026-04-18 13:53
KRATL,0,5047,17800000,TERA,2026_02,2026-04-18 13:53
AKSEL,0,17000,7100000,TERA,2026_02,2026-04-18 13:53
TRNSK,0,1,25616249,TERA,2026_02,2026-04-18 13:53
AGYO,0,21,129036460,TERA,2026_02,2026-04-18 13:53
BRMEN,0,243,57566555,TERA,2026_02,2026-04-18 13:53
ARTOG,0,3023511,18578922,TERA,2026_02,2026-04-18 13:53
TUMTK,0,5,76370187,TERA,2026_02,2026-04-18 13:53
ALCTL,0,1160,13543218,TERA,2026_02,2026-04-18 13:53
ANELT,0,1,43199817,TERA,2026_02,2026-04-18 13:53
ERICO,0,1000,5214523,TERA,2026_02,2026-04-18 13:53
AKPAZ,0,100,22488832,TERA,2026_02,2026-04-18 13:53
UKIM,0,5,2053621,TERA,2026_02,2026-04-18 13:53
ESEMS,0,1,11202091,TERA,2026_02,2026-04-18 13:53
DOKTA,0,62186,145872862,TERA,2026_02,2026-04-18 13:53
UNTAR,0,16434,29562129,TERA,2026_02,2026-04-18 13:53
LATEK,0,2,39499512,TERA,2026_02,2026-04-18 13:53
UZEL,0,3945,26329793,TERA,2026_02,2026-04-18 13:53
BYSAN,0,10,16552134,TERA,2026_02,2026-04-18 13:53
LIOYS,0,1810,31625013,TERA,2026_02,2026-04-18 13:53
ASYAB,0,104479,477899601,TERA,2026_02,2026-04-18 13:53
LUKSK,0,772,27257202,TERA,2026_02,2026-04-18 13:53
FENIS,0,63313,26080019,TERA,2026_02,2026-04-18 13:53
YBTAS,0,35439,31595793,TERA,2026_02,2026-04-18 13:53
INTEK,0,32,5043584,TERA,2026_02,2026-04-18 13:53
YGYO,0,9313952,1310632851,TERA,2026_02,2026-04-18 13:53
PRTAS,0,22205,21405233,TERA,2026_02,2026-04-18 13:53
CATES,0,31910,33050000,TERA,2026_02,2026-04-18 13:53
CBSBO,0,4602,14692447,TERA,2026_02,2026-04-18 13:53
MAKIM,0,1945,42559998,TERA,2026_02,2026-04-18 13:53
ATAC,0,265951,103398067,TERA,2026_02,2026-04-18 13:53
RANLO,0,10302,19850386,TERA,2026_02,2026-04-18 13:53
MANGO,0,10002,37831688,TERA,2026_02,2026-04-18 13:53
SALIX,0,1000,4949230,TERA,2026_02,2026-04-18 13:53
FVORI,0,0,17564673,TERA,2026_02,2026-04-18 13:53
MEMSA,0,26001,160110709,TERA,2026_02,2026-04-18 13:53
MENBA,0,58564,3496852,TERA,2026_02,2026-04-18 13:53
CLKHO,0,104177,26183651,TERA,2026_02,2026-04-18 13:53
GEDIZ,0,16822,7163595,TERA,2026_02,2026-04-18 13:53
ATPET,0,2002,11403497,TERA,2026_02,2026-04-18 13:53
GENYH,0,872184,9999906,TERA,2026_02,2026-04-18 13:53
EGCEY,0,4904,19749798,TERA,2026_02,2026-04-18 13:53
EGCYH,0,8075,39900235,TERA,2026_02,2026-04-18 13:53
EGCYO,0,2541,21986285,TERA,2026_02,2026-04-18 13:53
ATSYH,0,32604,7998869,TERA,2026_02,2026-04-18 13:53
SONME,0,2110,4349319,TERA,2026_02,2026-04-18 13:53
SUMAS,0,449,5434738,TERA,2026_02,2026-04-18 13:53
MRTGG,0,52001,14339249,TERA,2026_02,2026-04-18 13:53
MTRKS,0,2359,43633165,TERA,2026_02,2026-04-18 13:53
TARAF,0,100,5033275,TERA,2026_02,2026-04-18 13:53
MTRYO,0,41,39900000,TERA,2026_02,2026-04-18 13:53
KERVN,0,10101,588346973,TERA,2026_02,2026-04-18 13:53
GNPWR,0,561725,21999996,TERA,2026_02,2026-04-18 13:53
GOLDS,0,84803,192323946,TERA,2026_02,2026-04-18 13:53
BMEKS,0,62287,114192339,TERA,2026_02,2026-04-18 13:53
AVGYO,0,147516,111590302,TERA,2026_02,2026-04-18 13:53
OBASE,0,1178,14924000,TERA,2026_02,2026-04-18 13:53
EGYO,0,116906,36676214,TERA,2026_02,2026-04-18 13:53
ARASE,0,375,49999991,TERA,2026_02,2026-04-18 13:53
ARAT,0,104200,39867975,TERA,2026_02,2026-04-18 13:53
DESA,0,10,171107590,TERA,2026_02,2026-04-18 13:53
KMPUR,0,87459,132432524,TERA,2026_02,2026-04-18 13:53
HITIT,0,1,4488204,TERA,2026_02,2026-04-18 13:53
VERUS,0,0,34499937,TERA,2026_02,2026-04-18 13:53
ARBUL,0,3402,15459297,TERA,2026_02,2026-04-18 13:53
KPHOL,0,1,4207498,TERA,2026_02,2026-04-18 13:53
LYDYE,-1,138,1391287,TERA,2026_02,2026-04-18 13:53
CASA,-1,102,4894317,TERA,2026_02,2026-04-18 13:53
ANGEN,-4,131116,86440002,TERA,2026_02,2026-04-18 13:53
TABGD,-13,18654,52499906,TERA,2026_02,2026-04-18 13:53
KAPLM,-15,548381,4563571,TERA,2026_02,2026-04-18 13:53
DIRIT,-28,1093,10150123,TERA,2026_02,2026-04-18 13:53
BLCYT,-63,2189,49088907,TERA,2026_02,2026-04-18 13:53
AYCES,-72,295,1895369,TERA,2026_02,2026-04-18 13:53
ONCSM,-112,2294,10086000,TERA,2026_02,2026-04-18 13:53
EGEEN,-128,399,1137161,TERA,2026_02,2026-04-18 13:53
AVTUR,-149,174,43067999,TERA,2026_02,2026-04-18 13:53
MMCAS,-150,2,12393964,TERA,2026_02,2026-04-18 13:53
BFREN,-161,6417,24586148,TERA,2026_02,2026-04-18 13:53
KENT,-183,485,1786507,TERA,2026_02,2026-04-18 13:53
BASCM,-190,13160,49238593,TERA,2026_02,2026-04-18 13:53
NUHCM,-260,4338,33163299,TERA,2026_02,2026-04-18 13:53
BANVT,-283,994,36961044,TERA,2026_02,2026-04-18 13:53
KARTN,-344,10890,72781126,TERA,2026_02,2026-04-18 13:53
CMENT,-406,2912,56829666,TERA,2026_02,2026-04-18 13:53
BVSAN,-431,50175,13749998,TERA,2026_02,2026-04-18 13:53
CLEBI,-438,2787,5490178,TERA,2026_02,2026-04-18 13:53
ARMGD,-505,904,54996000,TERA,2026_02,2026-04-18 13:53
ULUSE,-542,13533,24000000,TERA,2026_02,2026-04-18 13:53
DURDO,-599,30,379703149,TERA,2026_02,2026-04-18 13:53
SKYLP,-600,16793,7159255,TERA,2026_02,2026-04-18 13:53
BIGTK,-605,9669,23834373,TERA,2026_02,2026-04-18 13:53
ATAKP,-916,2187,28224000,TERA,2026_02,2026-04-18 13:53
MRSHL,-946,488,4212888,TERA,2026_02,2026-04-18 13:53
GMTAS,-952,119070,298687813,TERA,2026_02,2026-04-18 13:53
KRPLS,-999,110374,78486163,TERA,2026_02,2026-04-18 13:53
ARTI,-1000,7075,9881683,TERA,2026_02,2026-04-18 13:53
DMLKTG,-1092,69896,2517503921,TERA,2026_02,2026-04-18 13:53
MARBL,-1128,13721,65226403,TERA,2026_02,2026-04-18 13:53
ISFIN,-1200,27355,310154523,TERA,2026_02,2026-04-18 13:53
PKENT,-1266,1542,23766169,TERA,2026_02,2026-04-18 13:53
ISBIR,-1278,95149,14520542,TERA,2026_02,2026-04-18 13:53
SUWEN,-1330,6956,365687500,TERA,2026_02,2026-04-18 13:53
DOFRB,-1389,22716,45000000,TERA,2026_02,2026-04-18 13:53
BRISA,-1500,1000,31247472,TERA,2026_02,2026-04-18 13:53
DEVA,-1500,4624,199971824,TERA,2026_02,2026-04-18 13:53
BALAT,-1500,37169,13585960,TERA,2026_02,2026-04-18 13:53
DGATE,-1501,2811,15227271,TERA,2026_02,2026-04-18 13:53
DGGYO,-1501,28820,280709437,TERA,2026_02,2026-04-18 13:53
SDTTR,-1529,587,15990000,TERA,2026_02,2026-04-18 13:53
SMRVA,-1631,5456,28000000,TERA,2026_02,2026-04-18 13:53
ARDYZ,-1760,43681,279551557,TERA,2026_02,2026-04-18 13:53
BMSCH,-1863,131893,69277402,TERA,2026_02,2026-04-18 13:53
ENPRA,-2000,28144,15294299,TERA,2026_02,2026-04-18 13:53
QNBTR,-2129,7558,2571745911,TERA,2026_02,2026-04-18 13:53
RAYSG,-2366,159,51947024,TERA,2026_02,2026-04-18 13:53
BINBN,-2714,1568,17000000,TERA,2026_02,2026-04-18 13:53
ERBOS,-2734,22463,15899843,TERA,2026_02,2026-04-18 13:53
DURKN,-3036,34888,42500000,TERA,2026_02,2026-04-18 13:53
VERTU,-3058,8510,22000000,TERA,2026_02,2026-04-18 13:53
BIOEN,-3169,69608,197983418,TERA,2026_02,2026-04-18 13:53
KORDS,-3201,48798,65421451,TERA,2026_02,2026-04-18 13:53
EMKEL,-3806,100354,149999456,TERA,2026_02,2026-04-18 13:53
ERSU,-3900,19901,31755894,TERA,2026_02,2026-04-18 13:53
KRGYO,-4072,270,275246747,TERA,2026_02,2026-04-18 13:53
PAGYO,-4203,25,57781202,TERA,2026_02,2026-04-18 13:53
AVPGY,-4220,5172,99999990,TERA,2026_02,2026-04-18 13:53
SEGYO,-4281,235966,203351321,TERA,2026_02,2026-04-18 13:53
GRTHO,-4330,975605,36745000,TERA,2026_02,2026-04-18 13:53
TEZOL,-4379,3977,139999972,TERA,2026_02,2026-04-18 13:53
ENERY,-4411,121429,2420687469,TERA,2026_02,2026-04-18 13:53
KTSKR,-4744,7834,14691795,TERA,2026_02,2026-04-18 13:53
KRONT,-4750,10,116892885,TERA,2026_02,2026-04-18 13:53
SLSHMV,-4978,55032,2334535,TERA,2026_02,2026-04-18 13:53
YEOTK,-5237,43488,160933198,TERA,2026_02,2026-04-18 13:53
CEMTS,-5500,341228,233425986,TERA,2026_02,2026-04-18 13:53
PLTUR,-5700,39939,49500000,TERA,2026_02,2026-04-18 13:53
PINSU,-5762,51988,101635846,TERA,2026_02,2026-04-18 13:53
KLRHO,-6050,753385,341250000,TERA,2026_02,2026-04-18 13:53
BRSAN,-6081,-474,35912460,TERA,2026_02,2026-04-18 13:53
SEGMN,-6092,4178,80999980,TERA,2026_02,2026-04-18 13:53
PRKAB,-6713,41857,35225443,TERA,2026_02,2026-04-18 13:53
ASUZU,-6901,5739,41130807,TERA,2026_02,2026-04-18 13:53
TATEN,-7005,1459452,347799724,TERA,2026_02,2026-04-18 13:53
TURGG,-7572,284465,32042988,TERA,2026_02,2026-04-18 13:53
ACSEL,-7895,1738,8589113,TERA,2026_02,2026-04-18 13:53
ISYAT,-8249,4008,152245569,TERA,2026_02,2026-04-18 13:53
