hisse,fark,adet2,tks2,kurum,donem,yukleme
ALKLC,-15889,72191,45382467,BULLS,2026_02_02,2026-04-18 17:18
ISFIN,-16288,65235,310154523,BULLS,2026_02_02,2026-04-18 17:18
BEGYO,-17232,309053,290000000,BULLS,2026_02_02,2026-04-18 17:18
IHYAY,-17256,2024611,388124996,BULLS,2026_02_02,2026-04-18 17:18
CELHA,-18465,83074,146124228,BULLS,2026_02_02,2026-04-18 17:18
KRVGD,-18620,49063,596159766,BULLS,2026_02_02,2026-04-18 17:18
RTALB,-18909,304071,432976722,BULLS,2026_02_02,2026-04-18 17:18
TATEN,-19751,404062,347799724,BULLS,2026_02_02,2026-04-18 17:18
OFSYM,-19923,45406,22749998,BULLS,2026_02_02,2026-04-18 17:18
EGSER,-20025,196437,545751057,BULLS,2026_02_02,2026-04-18 17:18
OZYSR,-20205,166637,40488000,BULLS,2026_02_02,2026-04-18 17:18
MERCN,-20320,77781,74389005,BULLS,2026_02_02,2026-04-18 17:18
VAKBN,-21682,617270,8046896130,BULLS,2026_02_02,2026-04-18 17:18
SAMAT,-21879,127688,103183797,BULLS,2026_02_02,2026-04-18 17:18
RUZYE,-22789,14742307,267748491,BULLS,2026_02_02,2026-04-18 17:18
SMRVA,-22860,13396,28000000,BULLS,2026_02_02,2026-04-18 17:18
GMSTRF,-23195,18205,73050000,BULLS,2026_02_02,2026-04-18 17:18
SERNT,-23816,261817,113000000,BULLS,2026_02_02,2026-04-18 17:18
SURGY,-24112,165596,44999990,BULLS,2026_02_02,2026-04-18 17:18
SILVR,-24961,21447203,212818206,BULLS,2026_02_02,2026-04-18 17:18
MEPET,-25040,111066,73940585,BULLS,2026_02_02,2026-04-18 17:18
OSMEN,-25361,295639,157750927,BULLS,2026_02_02,2026-04-18 17:18
FRIGO,-26038,1731782,263258455,BULLS,2026_02_02,2026-04-18 17:18
ARASE,-26093,112211,49999991,BULLS,2026_02_02,2026-04-18 17:18
FZLGY,-27360,43663,398427644,BULLS,2026_02_02,2026-04-18 17:18
YESIL,-27569,1909621,640699949,BULLS,2026_02_02,2026-04-18 17:18
BMSTL,-27853,149754,74772261,BULLS,2026_02_02,2026-04-18 17:18
DGATE,-28000,33776,15227271,BULLS,2026_02_02,2026-04-18 17:18
TRENJ,-28270,42933,98018735,BULLS,2026_02_02,2026-04-18 17:18
VANGD,-28381,26748,24374995,BULLS,2026_02_02,2026-04-18 17:18
EGGUB,-29027,924320,75862197,BULLS,2026_02_02,2026-04-18 17:18
TURSG,-30053,508708,7907296076,BULLS,2026_02_02,2026-04-18 17:18
PNLSN,-31022,29906,34752383,BULLS,2026_02_02,2026-04-18 17:18
TAVHL,-32655,7048,213213415,BULLS,2026_02_02,2026-04-18 17:18
ERCB,-32708,747246,39113273,BULLS,2026_02_02,2026-04-18 17:18
MARMR,-32740,326797,961218727,BULLS,2026_02_02,2026-04-18 17:18
GLDTRF,-32743,7478,46350000,BULLS,2026_02_02,2026-04-18 17:18
DZGYO,-33166,465705,399777846,BULLS,2026_02_02,2026-04-18 17:18
CEMTS,-33463,447310,233425986,BULLS,2026_02_02,2026-04-18 17:18
BARMA,-33656,38063,68112375,BULLS,2026_02_02,2026-04-18 17:18
GSDDE,-34140,140145,106850751,BULLS,2026_02_02,2026-04-18 17:18
ISMEN,-35836,500976,467723147,BULLS,2026_02_02,2026-04-18 17:18
ANGEN,-36120,99519,86440002,BULLS,2026_02_02,2026-04-18 17:18
TOASO,-36679,121479,120585076,BULLS,2026_02_02,2026-04-18 17:18
KARSN,-37094,318186,827827039,BULLS,2026_02_02,2026-04-18 17:18
LRSHO,-38191,2014888,724120946,BULLS,2026_02_02,2026-04-18 17:18
SEYKM,-38656,189241,151040901,BULLS,2026_02_02,2026-04-18 17:18
ESCAR,-40591,682650,101933690,BULLS,2026_02_02,2026-04-18 17:18
OZKGY,-40782,1368754,363999945,BULLS,2026_02_02,2026-04-18 17:18
BOBET,-41015,241557,113999998,BULLS,2026_02_02,2026-04-18 17:18
MAGEN,-41809,186995,719512140,BULLS,2026_02_02,2026-04-18 17:18
MERKO,-42215,257769,101104700,BULLS,2026_02_02,2026-04-18 17:18
EMKEL,-43493,107885,149999456,BULLS,2026_02_02,2026-04-18 17:18
THYAO,-43789,593409,739463453,BULLS,2026_02_02,2026-04-18 17:18
GEDIK,-44504,56841,983076856,BULLS,2026_02_02,2026-04-18 17:18
SEKUR,-45838,553318,131457835,BULLS,2026_02_02,2026-04-18 17:18
POLHO,-46942,658349,164140074,BULLS,2026_02_02,2026-04-18 17:18
RYSAS,-47827,1575712,1504020937,BULLS,2026_02_02,2026-04-18 17:18
PRDGS,-48345,306990,110850000,BULLS,2026_02_02,2026-04-18 17:18
AKFYE,-49153,173778,551782160,BULLS,2026_02_02,2026-04-18 17:18
ANELE,-49601,45454,151405542,BULLS,2026_02_02,2026-04-18 17:18
KLSYN,-55177,370284,107854952,BULLS,2026_02_02,2026-04-18 17:18
MARTI,-55786,754712,590291701,BULLS,2026_02_02,2026-04-18 17:18
QUAGR,-55958,2611484,1773200000,BULLS,2026_02_02,2026-04-18 17:18
BORSK,-56651,1260985,279999879,BULLS,2026_02_02,2026-04-18 17:18
CEMAS,-60131,2280939,790994229,BULLS,2026_02_02,2026-04-18 17:18
RNPOL,-60757,139200,16795000,BULLS,2026_02_02,2026-04-18 17:18
ARDYZ,-61052,248836,279551557,BULLS,2026_02_02,2026-04-18 17:18
CVKMD,-62973,9200415,461999787,BULLS,2026_02_02,2026-04-18 17:18
UNLU,-63042,108402,102181558,BULLS,2026_02_02,2026-04-18 17:18
AKCNS,-65423,1182037,39359284,BULLS,2026_02_02,2026-04-18 17:18
FLAP,-66020,69478,93599985,BULLS,2026_02_02,2026-04-18 17:18
BLUME,-66947,416600,174710134,BULLS,2026_02_02,2026-04-18 17:18
RYGYO,-67169,1196111,770588057,BULLS,2026_02_02,2026-04-18 17:18
ALKA,-69677,708926,330750000,BULLS,2026_02_02,2026-04-18 17:18
ENKAI,-70588,174067,874733059,BULLS,2026_02_02,2026-04-18 17:18
TSGYO,-73956,256205,266499982,BULLS,2026_02_02,2026-04-18 17:18
KATMR,-78803,2489090,1980989998,BULLS,2026_02_02,2026-04-18 17:18
DMLKTG,-79531,287974,2555045938,BULLS,2026_02_02,2026-04-18 17:18
OZRDN,-81095,235281,57107579,BULLS,2026_02_02,2026-04-18 17:18
PRKME,-86541,53973,53038641,BULLS,2026_02_02,2026-04-18 17:18
TKFEN,-93728,154007,230848007,BULLS,2026_02_02,2026-04-18 17:18
ZGYO,-94317,441516,84500000,BULLS,2026_02_02,2026-04-18 17:18
ENERY,-95847,76441,2420687469,BULLS,2026_02_02,2026-04-18 17:18
VESTL,-101274,585589,295447203,BULLS,2026_02_02,2026-04-18 17:18
TSKB,-101369,373136,1516591673,BULLS,2026_02_02,2026-04-18 17:18
SMRTG,-102005,279624,664164672,BULLS,2026_02_02,2026-04-18 17:18
BALAT,-107770,488584,13585960,BULLS,2026_02_02,2026-04-18 17:18
TRALT,-109666,2543077,952269019,BULLS,2026_02_02,2026-04-18 17:18
GARAN,-116302,168478,2454957798,BULLS,2026_02_02,2026-04-18 17:18
GEREL,-118087,540767,219036379,BULLS,2026_02_02,2026-04-18 17:18
NATEN,-120673,993686,309375000,BULLS,2026_02_02,2026-04-18 17:18
HLGYO,-123905,1989540,1075198517,BULLS,2026_02_02,2026-04-18 17:18
YYLGD,-131283,203796,369826200,BULLS,2026_02_02,2026-04-18 17:18
JANTS,-134101,263550,207512786,BULLS,2026_02_02,2026-04-18 17:18
ALVES,-135421,605470,862856920,BULLS,2026_02_02,2026-04-18 17:18
ALGYO,-136693,1305830,989338262,BULLS,2026_02_02,2026-04-18 17:18
YKBNK,-141108,198935,4705620952,BULLS,2026_02_02,2026-04-18 17:18
ALARK,-141421,126853,165125148,BULLS,2026_02_02,2026-04-18 17:18
EUPWR,-145687,539885,199610525,BULLS,2026_02_02,2026-04-18 17:18
MEKAG,-146381,270947,320319899,BULLS,2026_02_02,2026-04-18 17:18
NIBAS,-149067,154684,267767946,BULLS,2026_02_02,2026-04-18 17:18
GRTHO,-151955,4071917,36745000,BULLS,2026_02_02,2026-04-18 17:18
OSTIM,-152746,8881288,510004637,BULLS,2026_02_02,2026-04-18 17:18
METRO,-156238,334648,539989959,BULLS,2026_02_02,2026-04-18 17:18
EYGYO,-156565,169327,341859667,BULLS,2026_02_02,2026-04-18 17:18
VAKFA,-168834,345323,224999701,BULLS,2026_02_02,2026-04-18 17:18
KLGYO,-169383,2566798,689399869,BULLS,2026_02_02,2026-04-18 17:18
TRILC,-173063,321047,118499496,BULLS,2026_02_02,2026-04-18 17:18
DMRGD,-179699,40964624,1277294592,BULLS,2026_02_02,2026-04-18 17:18
YKSLN,-192018,963131,197429570,BULLS,2026_02_02,2026-04-18 17:18
ESEN,-194119,442858,682499950,BULLS,2026_02_02,2026-04-18 17:18
TUPRS,-198244,824633,902332860,BULLS,2026_02_02,2026-04-18 17:18
KCHOL,-209180,584070,674052308,BULLS,2026_02_02,2026-04-18 17:18
IHLGM,-211703,985320,986078000,BULLS,2026_02_02,2026-04-18 17:18
SEGYO,-213032,117415,203331321,BULLS,2026_02_02,2026-04-18 17:18
ECOGR,-227501,3135635,110000000,BULLS,2026_02_02,2026-04-18 17:18
HURGZ,-243522,238463,220784167,BULLS,2026_02_02,2026-04-18 17:18
SOKM,-247617,31939,448708248,BULLS,2026_02_02,2026-04-18 17:18
TUKAS,-248554,4255981,4499995929,BULLS,2026_02_02,2026-04-18 17:18
MERIT,-252973,706719,329748900,BULLS,2026_02_02,2026-04-18 17:18
KUYAS,-280362,30520927,398957788,BULLS,2026_02_02,2026-04-18 17:18
UCAYM,-293593,262474,60000000,BULLS,2026_02_02,2026-04-18 17:18
AKFGY,-294057,2545053,3457819313,BULLS,2026_02_02,2026-04-18 17:18
GSRAY,-326808,11127918,10123744690,BULLS,2026_02_02,2026-04-18 17:18
FONET,-337831,651333,577082984,BULLS,2026_02_02,2026-04-18 17:18
CONSE,-376187,2585533,377854899,BULLS,2026_02_02,2026-04-18 17:18
BINBN,-384748,1632648,17000000,BULLS,2026_02_02,2026-04-18 17:18
EKGYO,-411257,721457,1925107366,BULLS,2026_02_02,2026-04-18 17:18
IZENR,-419938,783087,914537597,BULLS,2026_02_02,2026-04-18 17:18
SKBNK,-495465,919628,2498877854,BULLS,2026_02_02,2026-04-18 17:18
CIMSA,-620483,812280,488404404,BULLS,2026_02_02,2026-04-18 17:18
SNGYO,-634264,938911,3607173097,BULLS,2026_02_02,2026-04-18 17:18
NETCD,-640505,326959,39999975,BULLS,2026_02_02,2026-04-18 17:18
ARSAN,-650250,5835702,887344274,BULLS,2026_02_02,2026-04-18 17:18
HDFGS,-680947,5835235,956974191,BULLS,2026_02_02,2026-04-18 17:18
ARZUM,-682020,3716660,400949823,BULLS,2026_02_02,2026-04-18 17:18
GENTS,-721886,4152335,749958921,BULLS,2026_02_02,2026-04-18 17:18
FENER,-735002,1113937,2772321468,BULLS,2026_02_02,2026-04-18 17:18
LINK,-756664,2038811,18231985,BULLS,2026_02_02,2026-04-18 17:18
GUNDG,-812026,94686,18968972,BULLS,2026_02_02,2026-04-18 17:18
EREGL,-826961,4042681,3554238535,BULLS,2026_02_02,2026-04-18 17:18
YYAPI,-842370,2929337,1705025550,BULLS,2026_02_02,2026-04-18 17:18
EDATA,-938383,141937,160065395,BULLS,2026_02_02,2026-04-18 17:18
MIATK,-1075807,25039006,313087979,BULLS,2026_02_02,2026-04-18 17:18
LILAK,-1077361,-646197,260252705,BULLS,2026_02_02,2026-04-18 17:18
HALKB,-1107566,3596442,6546422780,BULLS,2026_02_02,2026-04-18 17:18
PEKGY,-1480280,1293008,4685121294,BULLS,2026_02_02,2026-04-18 17:18
AEFES,-1555146,358636,2028860053,BULLS,2026_02_02,2026-04-18 17:18
GLYHO,-1597180,1755244,1949290631,BULLS,2026_02_02,2026-04-18 17:18
BULGS,-1785834,4076724,72499900,BULLS,2026_02_02,2026-04-18 17:18
ODAS,-2240243,7261217,1113798031,BULLS,2026_02_02,2026-04-18 17:18
ASTOR,-2850574,1244483,366896261,BULLS,2026_02_02,2026-04-18 17:18
HEKTS,-3134393,4242476,3946424642,BULLS,2026_02_02,2026-04-18 17:18
ISCTR,-4479497,1341999,8880396747,BULLS,2026_02_02,2026-04-18 17:18
PSGYO,-6424599,48456936,2954231556,BULLS,2026_02_02,2026-04-18 17:18
DAPGM,-6708352,203766582,928276145,BULLS,2026_02_02,2026-04-18 17:18
CWENE,-7409678,-8009464,530759984,BULLS,2026_02_02,2026-04-18 17:18
TSPOR,-21609173,6952774,3674526650,BULLS,2026_02_02,2026-04-18 17:18
BINHO,-22169602,1963117,488884380,BULLS,2026_02_02,2026-04-18 17:18
BTCIM,-23026352,59755376,4052065429,BULLS,2026_02_02,2026-04-18 17:18
SASA,-29335906,13766493,25700419936,BULLS,2026_02_02,2026-04-18 17:18
EKGYO,10194933,10515169,1925107366,PUSULA,2026_02_02,2026-04-18 17:18
SASA,7588692,19750694,25700419936,PUSULA,2026_02_02,2026-04-18 17:18
KTLEV,4872631,7450186,1288500000,PUSULA,2026_02_02,2026-04-18 17:18
ZOREN,3544220,7829996,2681244194,PUSULA,2026_02_02,2026-04-18 17:18
USAK,2916691,2642432,2048946086,PUSULA,2026_02_02,2026-04-18 17:18
PAHOL,1938051,16393176,3999929979,PUSULA,2026_02_02,2026-04-18 17:18
IHLAS,1896843,3387957,1396079076,PUSULA,2026_02_02,2026-04-18 17:18
TUKAS,1570407,4375376,4499995929,PUSULA,2026_02_02,2026-04-18 17:18
IHLGM,1568250,2782954,986078000,PUSULA,2026_02_02,2026-04-18 17:18
TEHOL,1448951,911011,1967929561,PUSULA,2026_02_02,2026-04-18 17:18
DOHOL,1256642,89401,984706978,PUSULA,2026_02_02,2026-04-18 17:18
OZGYO,1179780,1753063,490916869,PUSULA,2026_02_02,2026-04-18 17:18
ARSAN,815678,1589708,887344274,PUSULA,2026_02_02,2026-04-18 17:18
MARMR,747825,1775777,961218727,PUSULA,2026_02_02,2026-04-18 17:18
PEKGY,661670,5191180,4685121294,PUSULA,2026_02_02,2026-04-18 17:18
INDES,598621,695885,462749767,PUSULA,2026_02_02,2026-04-18 17:18
TERA,502864,147705,240888789,PUSULA,2026_02_02,2026-04-18 17:18
KAREL,492282,669450,329659497,PUSULA,2026_02_02,2026-04-18 17:18
ISDMR,491331,51602,147623050,PUSULA,2026_02_02,2026-04-18 17:18
GENIL,486276,539960,1289069985,PUSULA,2026_02_02,2026-04-18 17:18
REEDR,456390,1018379,632419525,PUSULA,2026_02_02,2026-04-18 17:18
FRIGO,435838,1048374,263258455,PUSULA,2026_02_02,2026-04-18 17:18
MEGMT,416775,491682,72749986,PUSULA,2026_02_02,2026-04-18 17:18
CIMSA,413263,137075,488404404,PUSULA,2026_02_02,2026-04-18 17:18
ADESE,405534,3472814,4687131701,PUSULA,2026_02_02,2026-04-18 17:18
ASGYO,392502,661256,165000000,PUSULA,2026_02_02,2026-04-18 17:18
VESBE,374560,435316,503578676,PUSULA,2026_02_02,2026-04-18 17:18
SNGYO,349364,349593,3607173097,PUSULA,2026_02_02,2026-04-18 17:18
ISCTR,348224,958577,8880396747,PUSULA,2026_02_02,2026-04-18 17:18
GSRAY,326716,1865818,10123744690,PUSULA,2026_02_02,2026-04-18 17:18
MANAS,316488,1516212,255704000,PUSULA,2026_02_02,2026-04-18 17:18
METRO,314077,1024406,539989959,PUSULA,2026_02_02,2026-04-18 17:18
VKGYO,306165,808170,1637203242,PUSULA,2026_02_02,2026-04-18 17:18
DERHL,301918,524186,197281316,PUSULA,2026_02_02,2026-04-18 17:18
KARSN,293923,496915,827827039,PUSULA,2026_02_02,2026-04-18 17:18
SAMAT,292962,596481,103183797,PUSULA,2026_02_02,2026-04-18 17:18
BJKAS,286153,494307,1776089716,PUSULA,2026_02_02,2026-04-18 17:18
EGSER,266778,585407,545751057,PUSULA,2026_02_02,2026-04-18 17:18
BIGCH,264700,303944,368932945,PUSULA,2026_02_02,2026-04-18 17:18
EYGYO,257230,2626737,341859667,PUSULA,2026_02_02,2026-04-18 17:18
ODINE,245012,245926,52810834,PUSULA,2026_02_02,2026-04-18 17:18
YESIL,241437,655633,640699949,PUSULA,2026_02_02,2026-04-18 17:18
KOPOL,211950,4706047,266319652,PUSULA,2026_02_02,2026-04-18 17:18
TSPOR,210626,2612504,3674526650,PUSULA,2026_02_02,2026-04-18 17:18
OBAMS,196710,1836799,751078524,PUSULA,2026_02_02,2026-04-18 17:18
TUREX,195441,449900,432000000,PUSULA,2026_02_02,2026-04-18 17:18
DARDL,193532,707907,1753442695,PUSULA,2026_02_02,2026-04-18 17:18
SURGY,186983,255657,44999990,PUSULA,2026_02_02,2026-04-18 17:18
ATIYKV,179142,179142,2267081,PUSULA,2026_02_02,2026-04-18 17:18
KBORU,171549,701394,143999994,PUSULA,2026_02_02,2026-04-18 17:18
ZEDUR,163593,190822,69899992,PUSULA,2026_02_02,2026-04-18 17:18
AKFGY,156647,598770,3457819313,PUSULA,2026_02_02,2026-04-18 17:18
AKFIS,155208,208926,66841328,PUSULA,2026_02_02,2026-04-18 17:18
BERA,141300,371966,491915026,PUSULA,2026_02_02,2026-04-18 17:18
KOCMT,136341,888987,587485478,PUSULA,2026_02_02,2026-04-18 17:18
IHEVA,128634,1136784,291631239,PUSULA,2026_02_02,2026-04-18 17:18
IMASM,121678,1412117,622850499,PUSULA,2026_02_02,2026-04-18 17:18
KCHOL,116684,175932,674052308,PUSULA,2026_02_02,2026-04-18 17:18
PSGYO,115563,2609775,2954231556,PUSULA,2026_02_02,2026-04-18 17:18
INFO,115453,757177,767463337,PUSULA,2026_02_02,2026-04-18 17:18
IZFAS,112070,3414843,156001658,PUSULA,2026_02_02,2026-04-18 17:18
ALVES,107815,924405,862856920,PUSULA,2026_02_02,2026-04-18 17:18
BSOKE,107498,1738534,458486931,PUSULA,2026_02_02,2026-04-18 17:18
VAKFA,103847,396859,224999701,PUSULA,2026_02_02,2026-04-18 17:18
IVIVJV,100000,100000,5022516,PUSULA,2026_02_02,2026-04-18 17:18
EBEBK,99980,6893,40534692,PUSULA,2026_02_02,2026-04-18 17:18
ENDAE,97570,111734,121949251,PUSULA,2026_02_02,2026-04-18 17:18
ASTOR,95429,275142,366896261,PUSULA,2026_02_02,2026-04-18 17:18
FORMT,88121,675967,1075694232,PUSULA,2026_02_02,2026-04-18 17:18
ENTRA,88029,218783,369383564,PUSULA,2026_02_02,2026-04-18 17:18
DURDO,87406,1086550,379703149,PUSULA,2026_02_02,2026-04-18 17:18
GEREL,86780,344331,219036379,PUSULA,2026_02_02,2026-04-18 17:18
ENERY,84680,428562,2420687469,PUSULA,2026_02_02,2026-04-18 17:18
AEFES,80971,515504,2028860053,PUSULA,2026_02_02,2026-04-18 17:18
TRALT,80116,852077,952269019,PUSULA,2026_02_02,2026-04-18 17:18
MERKO,78082,178028,101104700,PUSULA,2026_02_02,2026-04-18 17:18
ZGYO,75393,91643,84500000,PUSULA,2026_02_02,2026-04-18 17:18
TEKTU,72562,289385,195639311,PUSULA,2026_02_02,2026-04-18 17:18
GENTS,71669,633456,749958921,PUSULA,2026_02_02,2026-04-18 17:18
KZBGY,71421,529942,587999984,PUSULA,2026_02_02,2026-04-18 17:18
EUREN,68389,743657,1040132637,PUSULA,2026_02_02,2026-04-18 17:18
BESTE,67560,67560,54578499,PUSULA,2026_02_02,2026-04-18 17:18
BTCIM,64563,5383192,4052065429,PUSULA,2026_02_02,2026-04-18 17:18
ISKPL,60761,1054807,724625736,PUSULA,2026_02_02,2026-04-18 17:18
CEMAS,60679,430506,790994229,PUSULA,2026_02_02,2026-04-18 17:18
SELVA,57551,566529,747897737,PUSULA,2026_02_02,2026-04-18 17:18
PGSUS,50653,112823,245068870,PUSULA,2026_02_02,2026-04-18 17:18
KNFRT,48937,60432,131747000,PUSULA,2026_02_02,2026-04-18 17:18
GRNYO,47874,64703,37386059,PUSULA,2026_02_02,2026-04-18 17:18
VAKFN,46389,2522120,2064378140,PUSULA,2026_02_02,2026-04-18 17:18
AGYO,46235,195868,129036460,PUSULA,2026_02_02,2026-04-18 17:18
UCAYM,44621,79778,60000000,PUSULA,2026_02_02,2026-04-18 17:18
ARFYE,44380,114454,47000000,PUSULA,2026_02_02,2026-04-18 17:18
BESLR,41624,143397,658098036,PUSULA,2026_02_02,2026-04-18 17:18
OSTIM,40364,382324,510004637,PUSULA,2026_02_02,2026-04-18 17:18
BOBET,37434,98976,113999998,PUSULA,2026_02_02,2026-04-18 17:18
ZERGY,36838,98637,156799985,PUSULA,2026_02_02,2026-04-18 17:18
RGYAS,36254,22045,105523000,PUSULA,2026_02_02,2026-04-18 17:18
MERCN,35325,338363,74389005,PUSULA,2026_02_02,2026-04-18 17:18
SKTAS,32953,548846,332865443,PUSULA,2026_02_02,2026-04-18 17:18
BULGS,32843,116112,72499900,PUSULA,2026_02_02,2026-04-18 17:18
BOSSA,32817,57658,508724189,PUSULA,2026_02_02,2026-04-18 17:18
ARDYZ,32015,116891,279551557,PUSULA,2026_02_02,2026-04-18 17:18
FRMPL,31594,110390,39997767,PUSULA,2026_02_02,2026-04-18 17:18
SRVGY,30855,249794,812499687,PUSULA,2026_02_02,2026-04-18 17:18
MARTI,30780,829500,590291701,PUSULA,2026_02_02,2026-04-18 17:18
HEDEF,30218,473111,562499930,PUSULA,2026_02_02,2026-04-18 17:18
KRVGD,29199,56870,596159766,PUSULA,2026_02_02,2026-04-18 17:18
BEGYO,28696,480270,290000000,PUSULA,2026_02_02,2026-04-18 17:18
PATEK,28248,410875,293081892,PUSULA,2026_02_02,2026-04-18 17:18
CGCAM,27163,72193,42000000,PUSULA,2026_02_02,2026-04-18 17:18
OZKGY,26562,70679,363999945,PUSULA,2026_02_02,2026-04-18 17:18
OZYSR,26323,306715,40488000,PUSULA,2026_02_02,2026-04-18 17:18
KRPLS,25577,180570,78486163,PUSULA,2026_02_02,2026-04-18 17:18
EKSUN,25005,352228,171792833,PUSULA,2026_02_02,2026-04-18 17:18
ERSU,24373,30965,31755894,PUSULA,2026_02_02,2026-04-18 17:18
TRILC,23744,92219,118499496,PUSULA,2026_02_02,2026-04-18 17:18
TUCLK,22084,741222,230681400,PUSULA,2026_02_02,2026-04-18 17:18
KLSER,20237,182319,109457566,PUSULA,2026_02_02,2026-04-18 17:18
MRGYO,19850,2526896,1035439186,PUSULA,2026_02_02,2026-04-18 17:18
AKHAN,18637,55636,54699964,PUSULA,2026_02_02,2026-04-18 17:18
MSGYO,18511,621715,169650150,PUSULA,2026_02_02,2026-04-18 17:18
CATES,18269,52864,33050000,PUSULA,2026_02_02,2026-04-18 17:18
UNLU,18182,98505,102181558,PUSULA,2026_02_02,2026-04-18 17:18
MHRGY,17822,344504,310499991,PUSULA,2026_02_02,2026-04-18 17:18
YIGIT,17431,230696,74999975,PUSULA,2026_02_02,2026-04-18 17:18
NUGYO,17298,91020,324943976,PUSULA,2026_02_02,2026-04-18 17:18
SAFKR,16990,155366,139406162,PUSULA,2026_02_02,2026-04-18 17:18
RUZYE,16970,86259,267748491,PUSULA,2026_02_02,2026-04-18 17:18
EKOS,16484,1211917,307199852,PUSULA,2026_02_02,2026-04-18 17:18
AKENR,16157,56704,385189146,PUSULA,2026_02_02,2026-04-18 17:18
ETILR,15700,115704,156217454,PUSULA,2026_02_02,2026-04-18 17:18
DAGI,15249,355741,175301274,PUSULA,2026_02_02,2026-04-18 17:18
ADEL,14970,60037,112043619,PUSULA,2026_02_02,2026-04-18 17:18
MOGAN,14724,144003,262635000,PUSULA,2026_02_02,2026-04-18 17:18
GUNDG,14307,59783,18968972,PUSULA,2026_02_02,2026-04-18 17:18
AYEN,14236,85197,55531320,PUSULA,2026_02_02,2026-04-18 17:18
DOFRB,14072,45190,45000000,PUSULA,2026_02_02,2026-04-18 17:18
VBTYZ,13893,67135,55935000,PUSULA,2026_02_02,2026-04-18 17:18
DZGYO,13698,65148,399777846,PUSULA,2026_02_02,2026-04-18 17:18
DCTTR,12655,215751,157328724,PUSULA,2026_02_02,2026-04-18 17:18
OZATD,12581,31668,13349988,PUSULA,2026_02_02,2026-04-18 17:18
CONSE,12524,218825,377854899,PUSULA,2026_02_02,2026-04-18 17:18
DMSAS,12230,131674,199994510,PUSULA,2026_02_02,2026-04-18 17:18
BLCYT,11802,366562,49088907,PUSULA,2026_02_02,2026-04-18 17:18
HKTM,11727,53358,72747495,PUSULA,2026_02_02,2026-04-18 17:18
IDGYO,11644,35456,118068046,PUSULA,2026_02_02,2026-04-18 17:18
PINSU,11299,70930,101635846,PUSULA,2026_02_02,2026-04-18 17:18
TKFEN,10927,33266,230848007,PUSULA,2026_02_02,2026-04-18 17:18
VRGYO,10606,568802,597693904,PUSULA,2026_02_02,2026-04-18 17:18
BRKSN,10200,45341,62639942,PUSULA,2026_02_02,2026-04-18 17:18
LMKDC,9924,56627,155929999,PUSULA,2026_02_02,2026-04-18 17:18
YUNSA,9700,2303568,202164056,PUSULA,2026_02_02,2026-04-18 17:18
BRKO,9019,1010294,138070828,PUSULA,2026_02_02,2026-04-18 17:18
DITAS,9009,70953,83407812,PUSULA,2026_02_02,2026-04-18 17:18
ACSEL,8895,20837,8589113,PUSULA,2026_02_02,2026-04-18 17:18
LINK,8756,21376,18231985,PUSULA,2026_02_02,2026-04-18 17:18
ULUUN,8521,91722,290523352,PUSULA,2026_02_02,2026-04-18 17:18
KCAER,8148,355603,496494775,PUSULA,2026_02_02,2026-04-18 17:18
GLRYH,8120,163220,599623814,PUSULA,2026_02_02,2026-04-18 17:18
ZRGYO,8009,416282,1173404997,PUSULA,2026_02_02,2026-04-18 17:18
BUCIM,7900,66445,1292638065,PUSULA,2026_02_02,2026-04-18 17:18
POLHO,7887,43002,164140074,PUSULA,2026_02_02,2026-04-18 17:18
HURGZ,7831,386771,220784167,PUSULA,2026_02_02,2026-04-18 17:18
PLTUR,7436,812246,49500000,PUSULA,2026_02_02,2026-04-18 17:18
MACKO,7218,60602,41453550,PUSULA,2026_02_02,2026-04-18 17:18
AKGRT,7186,43396,629007625,PUSULA,2026_02_02,2026-04-18 17:18
EUYO,6584,29452,19932875,PUSULA,2026_02_02,2026-04-18 17:18
GLYHO,6566,53040,1949290631,PUSULA,2026_02_02,2026-04-18 17:18
ICBCT,6296,72745,216761845,PUSULA,2026_02_02,2026-04-18 17:18
BAGFS,6086,107560,100042745,PUSULA,2026_02_02,2026-04-18 17:18
HUNER,5972,234260,670137934,PUSULA,2026_02_02,2026-04-18 17:18
GSDDE,5920,97337,106850751,PUSULA,2026_02_02,2026-04-18 17:18
OTKAR,5719,12885,33417145,PUSULA,2026_02_02,2026-04-18 17:18
BIENY,5713,101172,83144831,PUSULA,2026_02_02,2026-04-18 17:18
KORDS,5617,26453,65421451,PUSULA,2026_02_02,2026-04-18 17:18
PCILT,5189,33689,45014182,PUSULA,2026_02_02,2026-04-18 17:18
ARENA,4932,24927,66996461,PUSULA,2026_02_02,2026-04-18 17:18
EGPRO,4830,27315,175170570,PUSULA,2026_02_02,2026-04-18 17:18
GWIND,4815,57397,179165491,PUSULA,2026_02_02,2026-04-18 17:18
MERIT,4550,10985,329748900,PUSULA,2026_02_02,2026-04-18 17:18
ISGYO,4261,11591,531312439,PUSULA,2026_02_02,2026-04-18 17:18
DURKN,4234,29558,42500000,PUSULA,2026_02_02,2026-04-18 17:18
TRCAS,3874,50925,206252778,PUSULA,2026_02_02,2026-04-18 17:18
IHGZT,3629,209805,570666228,PUSULA,2026_02_02,2026-04-18 17:18
ASUZU,3462,26890,41130807,PUSULA,2026_02_02,2026-04-18 17:18
